Id	Text
3508	Thoracic aorta calcification
3509	Calcification of the aorta
3510	Pulmonary arterial medial hypertrophy
3511	Medial calcification of large arteries
3512	Recurrent cerebral hemorrhage
3513	Peripheral pulmonary artery stenosis
3514	Ascending aortic dilation
3515	Pulmonary artery hypoplasia
3516	Elevated mean arterial pressure
3517	Coarctation of abdominal aorta
3518	Erlenmeyer flask deformity of the femurs
3519	Knee dislocation
3520	Bilateral radial aplasia
3521	Metaphyseal sclerosis
3522	Metaphyseal rarefaction
3523	Prominent styloid process of ulna
3524	obsolete Rudimentary to absent fibulae
3525	Mesomelic leg shortening
3526	Epiphyseal streaking
3527	Rhizomelic arm shortening
3528	Slender long bones with narrow diaphyses
3529	Multicentric ossification of proximal humeral epiphyses
3530	Recurrent patellar dislocation
3531	Aplasia/Hypoplasia of the capital femoral epiphysis
3532	Flattened proximal radial epiphyses
3533	"Femoral bowing present at birth, straightening with time"
3534	Large joint dislocations
3535	Dumbbell-shaped humerus
3536	Osteomyelitis leading to amputation due to slow healing fractures
3537	Mesomelic arm shortening
3538	Dysplastic distal radial epiphyses
3539	Polyarticular chondrocalcinosis
3540	Diaphyseal thickening
3541	Bilateral elbow dislocations
3542	Hypoplastic distal humeri
3543	Mesomelic/rhizomelic limb shortening
3544	Widened proximal tibial metaphyses
3545	Distal ulnar hypoplasia
3546	Shortening of all phalanges of the toes
3547	Unilateral ulnar hypoplasia
3548	Proximal radio-ulnar synostosis
3549	Multiple long-bone exostoses
3550	Irregular capital femoral epiphysis
3551	"Irregular, rachitic-like metaphyses"
3552	Proximal humeral metaphyseal irregularity
3553	Diaphyseal cortical sclerosis
3554	Synostosis of carpal bones
3555	Anterolateral radial head dislocation
3556	Metaphyseal spurs
3557	Arthralgia/arthritis
3558	Limited elbow flexion/extension
3559	"Fragmented, irregular epiphyses"
3560	Cone-shaped epiphyses fused within their metaphyses
3561	Proximal fibular overgrowth
3562	Absent styloid process of ulna
3563	Rhizo-meso-acromelic limb shortening
3564	Proximal radial head dislocation
3565	Hyperextensibility at wrists
3566	Anterior radial head dislocation
3567	Limited knee flexion/extension
3568	Knee osteoarthritis
3569	Abnormal metaphyseal trabeculation
3570	Lateral femoral bowing
3571	Streaky metaphyseal sclerosis
3572	Absent proximal radial epiphyses
3573	Distal femoral bowing
3574	Severe hydrops fetalis
3575	Premature birth following premature rupture of fetal membranes
3576	High-frequency hearing impairment
3577	Cochlear degeneration
3578	Calcification of the auricular cartilage
3579	Hypoplastic nasal septum
3580	Abnormal nasal morphology
3581	Abnormality of the vertebral endplates
3582	Abnormality of the sacrum
3583	Abnormality of the intervertebral disk
3584	Abnormality of the Achilles tendon
3585	Atrial fibrillation
3586	Dilatation of the ascending aorta
3587	Dilatation of the abdominal aorta
3588	Dilatation of the aortic arch
3589	obsolete Abnormalities of the peripheral arteries
3590	Supraventricular arrhythmia
3591	Arterial tortuosity
3592	Elevated diastolic blood pressure
3593	Abnormality of cardiac atrium
3594	Posterior scalloping of vertebral bodies
3595	Congenital hypertrophy of left ventricle
3596	Restrictive heart failure
3597	Pericardial constriction
3598	Right ventricular dilatation
3599	Absence of the pulmonary valve
3600	Abnormal T-wave
3601	Mitral annular calcification
3602	Episodes of ventricular tachycardia
3603	Anomalous origin of right pulmonary artery from ascending aorta
3604	Left ventricular septal hypertrophy
3605	Coronary artery stenosis
3606	Cardiac valve calcification
3607	Bidirectional ventricular ectopy
3608	Pulmonary valve defects
3609	Abnormal atrioventricular conduction
3610	Preductal coarctation of the aorta
3611	Histiocytoid cardiomyopathy
3612	Ventricular escape rhythm
3613	Hypoplastic left atrium
3614	Concentric hypertrophic cardiomyopathy
3615	Total anomalous pulmonary venous return
3616	Left ventricular failure
3617	Dysplastic pulmonary valve
3618	Shortened PR interval
3619	Elevated right atrial pressure
3620	Complete heart block with broad QRS complexes
3621	Left posterior fascicular block
3622	Calcific aortic valve stenosis
3623	Membranous subvalvular aortic stenosis
3624	Dysplastic aortic valve
3625	Premature arteriosclerosis
3626	Complete heart block with narrow QRS complexes
3627	Tricuspid regurgitation
3628	Premature coronary artery disease
3629	Bicuspid pulmonary valve
3630	Pericardial lymphangiectasia
3631	Prolonged QTc interval
3632	Global systolic dysfunction
3633	Synovial hypertrophy
3634	Progressive joint destruction
3635	Proximal finger joint hyperextensibility
3636	Congenital knee dislocation
3637	Restricted large joint movement
3638	Flattened metatarsal heads
3639	Polyarticular arthropathy
3640	Generalized morning stiffness
3641	Stiff interphalangeal joints
3642	Aplasia of the abdominal wall musculature
3643	Retroperitoneal fibrosis
3644	Anomalous splenoportal venous system
3645	Helicobacter pylori infection
3646	Spontaneous esophageal perforation
3647	Pancreatic pseudocyst
3648	Gastric hypertrophy
3649	Secretory diarrhea
3650	Intrahepatic bile duct cysts
3651	Hypoplastic colon
3652	Midgut malrotation
3653	Anal mucosal leukoplakia
3654	Pancreatic calcification
3655	Intestinal obstruction
3656	Frequent Giardia lamblia infestation
3657	Chewing difficulties
3658	Duplication of internal organs
3659	Anoperineal fistula
3660	Absence of intrinsic factor
3661	Multiple intestinal neurofibromatosis
3662	Bowel diverticulosis
3663	Duplicated colon
3664	Rectal abscess
3665	Intestinal edema
3666	Adenomatous colonic polyposis
3667	Jejunoileal ulceration
3668	Biliary tract obstruction
3669	Chronic gastritis
3670	Pancreatic dysplasia
3671	Hypoplasia of the gallbladder
3672	Neonatal intestinal obstruction
3673	Jejunal atresia
3674	Chronic calcifying pancreatitis
3675	Degenerative liver disease
3676	Discrete intestinal polyps
3677	Esophageal obstruction
3678	Total intestinal aganglionosis
3679	Extrahepatic biliary duct atresia
3680	Partial abdominal muscle agenesis
3681	Gastrointestinal infarctions
3682	Intestinal hypoplasia
3683	Giant hypertrophic gastritis
3684	Hypoplasia of the abdominal wall musculature
3685	Intrahepatic biliary atresia
3686	Functional intestinal obstruction
3687	High intestinal obstruction
3688	Increased anterioposterior diameter of thorax
3689	Unilateral chest hypoplasia
3690	Absence of pectoralis minor muscle
3691	Unilateral absence of pectoralis major muscle
3692	Thoracic hypoplasia
3693	Pectoral muscle hypoplasia/aplasia
3694	Abnormal facility in opposing the shoulders
3695	Joint hemorrhage
3696	Abnormality of the synovia
3697	Gastritis
3698	Abnormality of the gallbladder
3699	Abnormality of the jejunum
3700	Intestinal polyp
3701	Premature delivery because of cervical insufficiency or membrane fragility
3702	Spontaneous abortion
3703	Prominent nasolabial fold
3704	Absent nasal septal cartilage
3705	Prominent nasal tip
3706	Cartilaginous ossification of nose
3707	Hypoplastic nasal tip
3708	Depressed nasal bridge
3709	Hypoplastic nasal bridge
3710	Absent nasal bridge
3711	Abnormality of the nares
3712	Abnormality of the nasolabial region
3713	Internal carotid artery hypoplasia
3714	Inflammatory arteriopathy
3715	Intimal thickening in the coronary arteries
3716	Venous insufficiency
3717	Arterial dissection
3718	Pseudocoarctation of the aorta
3719	obsolete Occlusive vascular disease
3720	Premature occlusive vascular stenosis
3721	obsolete Atrioventricular canal defect with right ventricle aorta and pulmonary atresia
3722	obsolete Premature peripheral vascular disease
3723	Nodular inflammatory vasculitis
3724	Persistent left superior vena cava
3725	Carotid artery tortuosity
3726	Aortic arch calcification
3727	Hypoplastic pulmonary veins
3728	Cerebral venous thrombosis
3729	Capillary hemangiomas
3730	Postural hypotension with compensatory tachycardia
3731	Pulmonary artery vasoconstriction
3732	obsolete Peripheral vascular insufficiency
3733	Large vessel vasculitis
3734	Agenesis of pulmonary vessels
3735	Pulmonary aterial intimal fibrosis
3736	Arterial fibromuscular dysplasia
3737	Anomalous branches of internal carotid artery
3738	obsolete Peripheral artery occlusive disease
3739	Peripheral pulmonary vessel aplasia
3740	Increased pulmonary vascular resistance
3741	Cerebral vasculitis
3742	Lack of facial subcutaneous fat
3743	Mandibulofacial dysostosis
3744	Prominent nasal septum
3745	Hemifacial hypertrophy
3746	Disturbance of facial expression
3747	Extension of hair growth on temples to lateral eyebrow
3748	Hypoplastic philtrum
3749	Loss of facial expression
3750	Progeroid facial appearance
3751	Fixed facial expression
3752	Recurrent mandibular subluxations
3753	Sleepy facial expression
3754	Forehead hyperpigmentation
3755	Sparse lateral eyebrow
3756	Abnormality of complement system
3757	Spastic/hyperactive bladder
3758	Autonomic bladder dysfunction
3759	Hypoplasia of the bladder
3760	Abnormal carotid artery morphology
3761	Abnormal vena cava morphology
3762	Abnormal facial expression
3763	Cartilaginous trachea
3764	Inspiratory stridor
3765	Hypoplasia of the epiglottis
3766	Severe T-cell immunodeficiency
3767	Susceptibility to herpesvirus
3768	Absent cellular immunity
3769	Decreased serum complement factor I
3770	Defective B cell differentiation
3771	Aplasia of the thymus
3772	Susceptibility to chickenpox
3773	Humoral immunodeficiency
3774	Severe viral infections
3775	Severe B lymphocytopenia
3776	Recurrent streptococcus pneumoniae infections
3777	Abnormality of humoral immunity
3778	Decreased serum complement factor H
3779	Abnormality of B cell physiology
3780	Cellular immunodeficiency
3781	obsolete Partial cellular immunodeficiency
3782	Recurrent Haemophilus influenzae infections
3783	obsolete Severe T lymphocytopenia
3784	Recurrent meningococcal disease
3785	Defective B cell activation
3786	Recurrent protozoan infections
3787	Combined immunodeficiency
3788	Depletion of components of the alternative complement pathway
3789	Recurrent opportunistic infections
3790	Susceptibility to coronavirus 229e
3791	Exaggerated cellular immune processes
3792	Reduction of neutrophil motility
3793	Recurrent candida infections
3794	obsolete Primary T-lymphocyte immune abnormalities
3795	Decrease in T cell count
3796	Increase in B cell number
3797	Recurrent bacterial skin infections
3798	Decreased number of CD4+ T cells
3799	obsolete Markedly reduced T cell function
3800	Chronic intestinal candidiasis
3801	Increased alpha-globulin
3802	Decreased number of CD8+ T cells
3803	Decreased serum complement factor B
3804	Decreased T cell activation
3805	Recurrent gram-negative bacterial infections
3806	Decreased serum complement C3
3807	Absence of CD8+ T cells
3808	Dysfunctional alternative complement pathway
3809	Absent specific antibody response
3810	Recurrent sinopulmonary infections
3811	Severe recurrent varicella
3812	Recurrent systemic pyogenic infections
3813	Recurrent Neisserial infections
3814	Transient hypogammaglobulinemia of infancy
3815	Impaired T cell function
3816	Recurrent infections in infancy and early childhood
3817	Maxillozygomatic hypoplasia
3818	Sclerotic cranial sutures
3819	Widely patent coronal suture
3820	Widened posterior fossa
3821	Obtuse angle of mandible
3822	Bridged sella turcica
3823	Calvarial osteosclerosis
3824	Decreased cranial base ossification
3825	Absent/hypoplastic paranasal sinuses
3826	Absent ethmoidal sinuses
3827	Premature closure of fontanelles
3828	Craniofacial disproportion
3829	Calcification of falx cerebri
3830	Elongated sella turcica
3831	Craniofacial osteosclerosis
3832	Facial hyperostosis
3833	Hypoplasia of the frontal bone
3834	Flat occiput
3835	Orbital craniosynostosis
3836	Fusion of middle ear ossicles
3837	Decreased calvarial ossification
3838	Widely patent sagittal suture
3839	Progressive sclerosis of skull base
3840	Prominent frontal sinuses
3841	IgE deficiency
3842	Abnormality of the alternative complement pathway
3843	Abnormality of the epiglottis
3844	Postnatal microcephaly
3845	Small fontanelle
3846	Prominent metopic ridge
3847	Postnatal macrocephaly
3848	Premature posterior fontanelle closure
3849	Metopic suture patent to nasal root
3850	Midline skin dimples over anterior/posterior fontanelles
3851	Increased red cell osmotic fragility
3852	Refractory anemia
3853	Chronic myelogenous leukemia
3854	Hemoglobin Barts
3855	Monoclonal immunoglobulin M proteinemia
3856	Transient erythroblastopenia
3857	Heinz body anemia
3858	Impaired neutrophil killing of staphylococci
3859	Increased megakaryocyte count
3860	T-cell lymphoma/leukemia
3861	Increased mean corpuscular volume
3862	Chronic disseminated intravascular coagulation
3863	Disseminated intravascular coagulation
3864	Pyridoxine-responsive sideroblastic anemia
3865	Lymphoproliferative disorder
3866	Macrocytic hemolytic disease
3867	Spontaneous hemolytic crises
3868	Lymphoid leukemia
3869	Reduced kininogen activity
3870	Bone marrow hypocellularity
3871	Biphenotypic acute leukaemia
3872	Macrocytic dyserythropoietic anemia
3873	Transient myeloproliferative syndrome
3874	Exercise-induced hemolysis
3875	Decreased mean platelet volume
3876	T-cell chronic lymphocytic lymphoma/leukemia
3877	Red blood cell keratocytosis
3878	Congenital agranulocytosis
3879	Prolonged whole-blood clotting time
3880	Reduced protein C activity
3881	Increased red cell osmotic resistance
3882	Myeloproliferative disorder
3883	Megakaryocytopenia
3884	Congenital neutropenia
3885	Chronic lymphatic leukemia
3886	Abnormality of the metopic suture
3887	Abnormality of the zygomatic arch
3888	Chronic leukemia
3889	Abnormality of the kinin-kallikrein system
3890	Imbalanced hemoglobin synthesis
3891	Abnormality of bone marrow cell morphology
3892	Multiple renal cysts
3893	Decreased numbers of nephrons
3894	Absence of renal corticomedullary differentiation
3895	Reduced renal corticomedullary differentiation
3896	Renal magnesium wasting
3897	Increased renal tubular phosphate reabsorption
3898	Decreased renal tubular phosphate excretion
3899	Non-acidotic proximal tubulopathy
3900	Hemolytic-uremic syndrome
3901	Tubulointerstitial fibrosis
3902	Impaired reabsorption of chloride
3903	Duplication of renal pelvis
3904	Tubular basement membrane disintegration
3905	Renal cell carcinoma
3906	Spotty hyperpigmentation
3907	Hyperpigmentation in sun-exposed areas
3908	Profuse pigmented skin lesions
3909	Patchy palmoplantar keratoderma
3910	Spotty hypopigmentation
3911	Giant melanosomes in melanocytes
3912	"Macular hypopigmented whorls, streaks, and patches"
3913	Generalized hyperkeratosis
3914	Congenital alopecia totalis
3915	Facial telangiectasia in butterfly midface distribution
3916	Hypopigmentation of hair
3917	Congenital giant melanocytic nevus
3918	Progressive vitiligo
